In the 1750s, Tyonajanegen married Han Yerry Tewahangarahken , a chief warrior of the Wolf Clan.	96
In two thousand Mohsin gained her first job in television joining ITV Meridian as a producer, and later became a presenter7 London bombings.	140
GMTV on which she covered stories around the UK and the world including the plea to free Mirza Tahir Hussain from death row in Pakistan and Glaswegian runaway 12‑year-old Molly Campbell/Misba Rana.	197
She moved to Pakistan in two thousand, seven to be the face of Dawn News, Pakistan's first English news channel.	112
She presented News Eye, the channel's flagship nightly news programme.	70
She contributes as a special correspondent for PBS NewsHour in the United States as well as ITN and Daybreak in the United Kingdom.	131
She is an International Correspondent for Pakistan on CNN, based in Bangkok, Thailand.	86
The 317th Operations Group is an inactive United States Air Force unit, last stationed at Pope Air Force Base, North Carolina as part of Air Mobility Command.	158
It was activated in nineteen ninety two during the Air Force's Objective Wing reorganization, and inactivated the following year when all Air Force units at Pope were assigned to the 23d Wing.	192
The group was first activated as the 317th Transport Group in February 1942, becoming the 317th Troop Carrier Group in July.	124
For each of these operations the 317th was awarded the Distinguished Unit Citation.	83
Following the war, the 317th served as part of the occupation forces in Japan.	78
It was inactivated in September nineteen forty nine as part of the Air Force's reduction of the number of combat groups required by President Truman’s nineteen forty nine defense budget.	186
The group returned to Germany in June nineteen fifty two as a theater airlift unit flying Fairchild C-119 Flying Boxcars.	121
The fortification consisted of a log blockhouse but without a stockade around it.	81
When the French and Indian War began in earnest in 1755, the New Creek valley was well populated, so there was a need for a defense in the event of Indian attacks.	163
Fort Ashby and Fort Nicholas at present Cresaptown, Maryland were too far away to be of practical use.	102
HMS Spartan was a Dido-class light cruiser of the Bellona subgroup of the Royal Navy.	85
17 October nineteen forty three she left Plymouth Sound for the Mediterranean, sailing by way of Gibraltar and Algiers, she arrived at Malta on twenty eight October nineteen forty three to be temporarily attached to the Mediterranean Fleet.	240
She went on to Taranto to join the 15th Cruiser Squadron on eight November.	75
uary nineteen forty four Spartan carried out a diversionary bombardment in the Terracina area, and—with the cruiser Orion and four destroyers—provided useful supporting fire during the Garigliano River Operations.	213
There was only minor opposition from shore batteries, and during the bombardment Spartan alone fired nine hundred rounds.	121
Operation Shingle—the landing of troops at Anzio—began on twenty two January 1944, and Orion and Spartan were detailed to provide gun support.	142
There was little opposition, and Spartan returned to Naples to remain available at short notice.	96
De S Gunasekara was the first Sri Lankan professor of Economics at University of Peradeniya.	92
He was educated at Nalanda College, Colombo.	44
Gunasekara was also former Secretary to the Ministry of Planning and Economic Affairs in Sri Lanka.	99
Department of Economics & Statistics, University of Peradeniya.	63
John Daniel O'Shea is an Irish professional darts player who plays in Professional Darts Corporation events.	108
Bilorichenska coal mine ranks among the biggest companies of Ukraine.	69
It is located in Belorechenskiy, Lutuhynskiy district of Luhansk region, Ukraine.	81
The mined coal rank is "G" – electric-power coke.	49
There is an opportunity to cut further spare reserves, following which the mineable reserves could amount up to seventy million tons of coal.	141
The project was named Bilorichenska after Belaya river.	55
The mine was planned in the area where "a burning stone" in the chalk deposits was found in the 18th century.	109
Çandır is a village in the District of Kalecik, Ankara Province, Turkey.	72
Dead Funny is a nineteen ninety four independent drama film directed by John Feldman.	85
It stars Elizabeth Peña as Vivian Saunders, a woman who comes home from work and finds her boyfriend Reggie Barker pinned to her kitchen table with a long knife.	161
Vivian Saunders comes home one day to an unusual surprise: her boyfriend Reggie Barker is lying on the kitchen table with a large sword sticking out of his body.	161
est friend Louise to figure out what might have happened and what to do, it occurs to her that she blacked out after too much wine the night before and isn't sure what she did before she passed out.	198
After a few phone calls, Vivian's women's support group arrives, and what to do about Reggie soon takes second place to what Vivian should do for herself.	154
This film has only been released on VHS and LaserDisc format.	61
David Nusair of DVD Talk negatively reviewed the film, saying "By the time we find out what really happened to McCarthy's character, it's impossible to care.	157
" Time Out also negatively reviewed the film, writing "How did it happen?	73
Probably not Feldman who seems more interested in shooting his actresses' naked thighs.	87
Variety positively reviewed the film, praising Peña's performance.	66
Kisstadion is an outdoor stadium in Budapest, Hungary, which is primarily used for ice hockey, but due to its field dimensions, it is usable for any other sports except association football.	190
1963 European Figure Skating Championships, which was the last outdoor championship and nineteen sixty four Women's European Basketball Championship, and also hosted Davis Cup matches and other shows and concerts.	213
Next to the stadium stand the office buildings, which was once the home of the Hungarian Ice Hockey Federation, the Hungarian Bandy Federation and the Hungarian Field Hockey Federation.	185
In nineteen eighty eight new floodlights were erected, thus making the arena available for TV coverage and there were also set up seven TV- and radio reporter rooms and journalist boxes.	186
One of the biggest shortcomings of the stadium is that it is not covered, therefore its season is limited from October to March and is also more exposed to weather effects.	172
During the years, there have been many plans to solve this problem, but it failed again and again, mostly due to financial reasons.	131
In addition, unlike other arenas, the Kisstadion has a particularly wide span , which makes to find the statically appropriate solution more complicated and more expensive.	172
In two thousand, nine the arena was planned to be demolished and replaced by a brand new ice rink, however, the Hungarian Ice Hockey Federation could not realize this goal.	172
In November 2010, Attila Czene, head of Ministry of Resources have announced that a complete reconstruction is imminent and the stadium will get finally a roof.	160
Eventually, with some delays and modifications an insulated tent and a mobile ice rink was set up to lengthen the ice-season and make it more resistant against harsh weather conditions.	185
The construction started in the second half of September and was completed in one and a half month.	99
zló Rudas was a Hungarian communist newspaper editor and politician who survived the Great Purge in the Soviet Union to become director of the Central Party School of the Communist Party of Hungary.	198
He joined the Social Democratic Party of Hungary in nineteen zero three as a university student and identified with the revolutionary socialist left wing of the party.	167
t wing of the Hungarian SDP, voting with a minority of the Central Committee to condemn the Hungarian majority socialists for participation in the independent Hungarian government of Mihály Károlyi.	198
gary within the framework of a monarchy, the left wing sought insurrection leading to establishment of a workers' republic of the Bolshevik type, as was currently being established in Soviet Russia.	198
y the leadership of his party and called for the immediate formation of a new radical political organization, an idea which was not immediately supported by a majority of the session's participants.	198
However, a week later, on November 24, members of the SDP met in a private apartment in Buda and acceded to Béla Kun's demand for the establishment of the Communist Party of Hungary.	182
Rudas was a member from the Party's inception and was one of eighteen original members on its first Central Committee.	118
Lenin's State and Revolution into Hungarian and also produced a number of other translations of Russian pamphlet literature.	124
signated as the delegate of the Hungarian party to the founding congress of the Communist International in March 1919, but was unable to reach Moscow until a month after the gathering had concluded.	198
Women Artists News was a feminist magazine produced between nineteen seventy five and nineteen ninety two in New York City.	123
1975, Women Artists Newsletter was edited by feminist publisher Cynthia Navaretta under the Midmarch Associates imprint along with a staff of volunteer writers, photographers and graphic designers.	197
s, the newsletter published books reviews, articles, museum and gallery listings, event listings, interviews, how-to information, and other assorted news related to art, feminism and women's issues.	198
With the January nineteen seventy eight issue the publication changed its name to Women Artists News, to account for the increasing page count and purview of the publication.	174
ion included Joyce Kozloff, Lil Picard, Miriam Schapiro, Sylvia Sleigh, Joan Snyder, Nancy Spero and May Stevens, many of whom were also affiliated with the feminist collective and journal Heresies.	198
Geoffrey Lewis Tiarks was a British Anglican bishop.	52
He was the Bishop of Maidstone in the latter part of the 20th century.	70
Born into an ecclesiastical family — his father was Lewis Hermann Tiarks, sometime Rector of Lerwick —in the Scottish Episcopal Church.	135
on eight October nineteen zero nine he was educated at Marlborough College and St John's College, Cambridge.	108
He served his a curacy at St Peter's Church, Walworth.	54
He was for many years a Royal Navy military chaplain.	53
He served as Archdeacon of the Isle of Wight to nineteen sixty five and finally , as Archdeacon of Portsmouth.	110
Mooween State Park is a public recreation area covering five hundred and seventy seven acres in the town of Lebanon, Connecticut.	129
The state park offers hiking and mountain biking plus fishing and boating on 127-acre Red Cedar Lake.	101
Originally known as Red Cedar Lake State Park, its name was changed to Mooween in two thousand in recognition of its summer camp past.	134
Haadsa is a nineteen eighty three Hindi Action,Thriller film directed and produced by Akbar Khan.	97
The film features Akbar Khan himself, Ranjeeta, Naseeruddin Shah, Amrish Puri as main characters.	97
Asha lives a poor lifestyle with her parents in Bombay.	55
When her mother passes away, her dad turns to alcohol in a big way, and also brings home her stepmother, who is also an alcoholic and dislikes Asha.	148
When Asha befriends Guddu, she throws him our of the house.	59
In anger, Asha pushes her down the stairs and kills her.	56
Chakravarty for a suitcase full of cash.	40
Chakravarty marries her, but she remains frustrated, as he is impotent, incapable of loving her.	96
Then she gets a parrot as a pet.	32
When the parrot attempts to fly away, she clips its wings.	58
Universal Audio was a designer and manufacturer of recording, mixing and audio signal processing hardware for the professional recording studio, live sound and broadcasting fields.	180
in the 1950s, as a design and manufacturing addition to 'Universal Recording', his recording studio business.	109
When Putnam moved to Hollywood in 1957, the manufacturing company was renamed UREI, and included a division called Teletronix.	126
founded Universal Recording Corporation in nineteen forty six in Evanston, Illinois for the purpose of investigating new recording techniques and the development of specialized recording equipment.	197
The design and manufacturing side was accomplished by Putnam's parallel business, Universal Audio.	98
In 1947, Putnam and company relocated to Chicago where they recorded the first popular song with artificial reverberation: Peg o' My Heart by The Harmonicats.	158
4M copies and gave Universal Recording Corp.	44
Grégory Chatonsky is a French and Canadian Artist who works with interactive installations, networked devices, photographs and sculptures.	138
He explores the relationship between technologies and affectivity creating new forms of fiction.	96
Grégory Chatonsky is one of the early practitioners of Internet art having founded in nineteen ninety four incident.	116
net, an Internet art collective exploring the notions of the accidental, the glitch and unpredictability.	105
During this early period of internet he created the website of Centre Georges Pompidou.	87
From nineteen ninety four to 1997, Chatonsky, researched, wrote the screenplay and produced the CD-ROM, Mémoires de la Déportation, about deportations and the Holocaust in France.	179
and code-based work for the internet, including Counter , a website that existed solely to count visitors, 2fresh , a snippit of HTML script, and La Vitesse du Silence , a netart performance piece.	197
d’art contemporain de Montréal, Revenances was an online performance work that invited the viewer to slow down their browsing and consider glitches and pauses as spaces where "ghosts" may interact.	197
Chatonsky divides his time between France and Canada.	53
tional des arts contemporains, France, at Université du Québec à Montréal’s School of visual and media art and he is artist-researcher at École Normale Supérieure in Paris on artificial imagination.	198
Paul Denny is an Australian stage, television and film actor best known for such work as the lead in the international production of Johnno from the novel by David Malouf.	171
It is on the Campaign for Real Ale's National Inventory of Historic Pub Interiors.	82
It was built in the early 19th century.	39
Most of the tracks are Petrucciani originals.	45
The Penguin Guide to Jazz gave it a maximum four stars and added it to the suggestsed Core Collection list.	107
All tracks written by Petrucciani, unless stated otherwise.	59
Takab Rural District is a rural district in Shahdad District, Kerman County, Kerman Province, Iran.	99
At the two thousand, six census, its population was 4,868 in 1,127 families.	76
The rural district has thirty five villages.	44
He went to Munich aged nineteen to study under Heinrich Knirr and then Franz von Stuck, where he gained a reputation for drawings and caricatures.	146
He traveled to Paris several times, where he met Picasso in 1908-1909 in Montparnasse and was inspired by the works of Henri de Toulouse-Lautrec.	145
1908/09 Paris, Montparnasse , acquaintance with Picasso.	56
He married the daughter of Carl von Thieme, co-founder of the Münchener Rückversicherungs-Gesellschaft and the Allianz Versicherung.	132
In 1907, Thieme and MüRück participated in the founding of the Europäischen Güter- und Reisegepäck-Versicherungs-AG in Budapest.	128
ostumes and posters, including a signed one around nineteen twenty for his father-in-law's Europäische Güter- und Reisegepäck-Versicherungs-AG travel insurance firm and examples for Munich's Deutsches Theater.	209
rom Mauritius in nineteen sixty five is an advisory opinion issued by the International Court of Justice on the Chagos Archipelago sovereignty dispute in response to a request from United Nations General Assembly.	213
e rest of Mauritius in 1965, when both were colonial territories, to be unlawful and found that the United Kingdom is obliged to end "its administration of the Chagos Islands as rapidly as possible.	198
ur of referring the territorial dispute between Mauritius and the UK to the International Court of Justice in order to clarify the legal status of the Chagos Islands archipelago in the Indian Ocean.	198
The motion was approved by a majority vote with ninety four voting for and fifteen against.	91
Stef Collins is a basketball player for Great Britain women's national basketball team.	87
She is part of the squad for the two thousand, twelve Summer Olympics.	70
rough its programs and services, Morning Star provides love, professional care, guidance and hope to children, youth and families, and nurtures their social, moral, educational and emotional growth.	198
plements best practices in treatment programs, setting behavioral improvement goals for each boy in social skills, emotional regulation and education, with boys that range in age form six to twelve years.	204
inues to receive a continuum of care through additional services which include: In Home Wrap Around Program, Morning Star Foster Care Services respite, case aide and Morning Star Community Services.	198
Morning Star Case Aide Program provides a service to our community with outstanding outcomes.	93
Established in 2015, Morning Star Case Aide Program provides an average of 1,000 hours per month to families who have identified needs for additional stabilization.	164
Services include: parent training, an in-home case aide, family therapy, and like skills mentoring.	99
Foster Care Services- Morning Star Foster Care Services launched in 2015, recruits and licenses new foster care families not only for boys from the Ranch but also for all children in our community.	197
Roy Bruno Barni was an American football defensive back in the National Football League for the Chicago Cardinals, Philadelphia Eagles, and the Washington Redskins.	164
He played college football at the University of San Francisco.	62
Barni, who played for the Redskins in nineteen fifty five and 1956, was shot and killed in a bar in San Francisco prior to the nineteen fifty seven season.	155
Yoshiki District was a district located in Gifu Prefecture, Japan.	66
The district was dissolved on February 1, two thousand, five when the town and village in the district merged into the expanded city of Takayama.	145
is an American film and television writer and producer.	55
Manos worked as a co-producer and writer on the first season of The Sopranos.	77
In 1999, Manos won the Primetime Emmy Award for Outstanding Writing for a Drama Series for his work on the episode "College" of The Sopranos.	141
The award was shared with his co-writer, The Sopranos creator David Chase.	74
He then completed two seasons as consulting producer on The Shield.	67
He developed, produced, and wrote the pilot of Dexter, the Showtime drama series which lasted eight seasons.	108
He was nominated for a Writers Guild of America Award for best dramatic series for his work on the first season of Dexter.	122
He wrote "Chess" for the writer/producers David McFadzean and Matt Williams and "Brand" a series about the world of counterfeiting high end merchandise.	152
Bantiella pallida is a species of praying mantis in the genus Bantiella in the order Mantodea.	94
KUZN is a radio station broadcasting a Spanish Religious music format.	70
Licensed to Centerville, Texas, United States, the station serves the Lufkin-Nacogdoches area.	94
The station is currently owned by Aleluya Christian Broadcasting.	65
On January 14, 2000, KAJG was sold to KVCT TV, Inc.	51
then transferred to parent Witko Broadcasting.	46
The sale would result in a change of direction from the country music it was established with just two years earlier to Gospel music.	133
On August 29, two thousand, one Witko Broadcasting sold the facility to KTCJ, Inc.	82
On February 14, 2003, KTCJ was sold again to KUZN , Inc.	56
9 until March 31, 2005, as the facility was off the air incrementally during the two years following the sale from KUZN to Good Samaritan Communications of Pioche, Inc.	168
The National is a twenty floor high-rise building in the Chicago Loop, Chicago, Illinois, United States.	104
Previous names of the building were the Edison Building and the Commercial National Bank Building.	98
Burnham & Company.	18
Anatoli Grigoriévitch Novikov was a Soviet composer, a choral conductor and a political activist.	97
In nineteen seventy he was bestowed the title of People's Artist of the USSR, and in nineteen seventy six was awarded the title of Hero of Socialist Labour.	156
Phyllis Byam Shand Allfrey was a West Indian writer, socialist activist, newspaper editor and politician of the island of Dominica in the Caribbean.	148
She is best known for her first novel, The Orchid House , based on her own early life, which in nineteen ninety one was turned into a Channel four television miniseries in the United Kingdom.	191
Born in Roseau, Dominica, West Indies, in 1908, she was the daughter of Francis Byam Berkeley Shand and Elfreda , and was baptized Phyllis Byam.	144
Her father's settler family was long established in Roseau.	59
With roots in the West Indies going back to the 17th century, Phyllis later described herself as "a West Indian of over three hundred years' standing, despite my pale face.	172
"Her earliest ancestor in the West Indies was Lieutenant General William Byam, a Royalist officer who in sixteen forty four defended Bridgwater against a parliamentary force.	174
Imprisoned in the Tower of London, he was permitted to migrate to the West Indies.	82
After the Restoration of King Charles II in 1660, he was granted estates in Antigua.	84
Phyllis Shand married Robert Allfrey, an English Oxford engineer, and they had five children, including their adopted sons, Robbie and David, from a Carib reservation.	167
Their daughter Phina, another Oxford University graduate was killed in a motor accident in Botswana.	100
In politics, Allfrey founded the Dominica Labour Party.	55
On the formation of the West Indies Federation, this was affiliated to the West Indies Federal Labour Party, and in nineteen fifty eight she was elected to the new West Indies legislature, representing Dominica.	211
Artis Hicks is a former American football guard of the National Football League.	80
He played college football at Memphis.	38
Hicks has also played for the Minnesota Vikings, Washington Redskins, and Cleveland Browns.	91
Hicks signed with the Philadelphia Eagles in April two thousand, two as an undrafted free agent.	96
He made the active roster for the entire two thousand, two season.	66
In 2003, Hicks got his first start against the New York Giants.	63
In April 2004, Hicks signed a multi-year contract extension with the Eagles.	76
He started at left guard for the two thousand, four season, including Super Bowl XXXIX in two thousand, five against the New England Patriots.	142
In April 2006, the Eagles traded Hicks to the Minnesota Vikings, where he started at right guard for the Vikings during the two thousand, six season.	149
39	 square kilometers in area.	30
The rural municipality maintains offices in the community of Wawota, Saskatchewan.	82
The rural municipality in conjunction with the provincial government is in charge of maintenance of highways in its area.	121
As well, the municipality provides policing, fire protection and municipal governance for the rural district, with a reeve as its administrator.	144
Agriculture plays an important role in the rural municipality.	62
The rural municipality includes Kenosee Lake and the Kenosee Superslides.	73
The municipality also includes the ghost town of Cannington Lake.	65
Rachel René Chan is an American Christian pop musician and worship recording artist.	84
Her music career started in 2012, with her first studio album, Go, from In:ciite Media.	87
Chan was born Rachel René Chan on November 22, 1995, in Simi Valley, California, where she grew up, to Francis and Lisa Chan , as their eldest child.	149
Her music recording career started with the studio album Go, released on January 10, two thousand, twelve by In:ciite Media.	124
Formed in 1964, they adopted the 'Walker Brothers' name as a show business touch even though the members were all unrelated — "simply because we liked it.	154
The Walker Brothers Trio was formed in Los Angeles in nineteen sixty four by John Walker , Scott Engel , and drummer Al "Tiny" Schneider.	137
e professionally for several years—had performed and recorded several unsuccessful singles with his sister as a duo, John and Judy, and Engel had been bass player with instrumental band The Routers.	198
Walker and Engel, with two other musicians, had also toured the Midwest in nineteen sixty three as "The Surfaris," although the group included none of the musicians who played on the Surfaris' records.	201
Dropping the word "Trio," Walker and Engel were signed by Mercury Records, recorded a single, "Pretty Girls Everywhere," and became a leading attraction at Gazzari's Club in Hollywood.	184
They also appeared on the Shindig!	34
She struck an iceberg in the Southern Ocean that year, but was successfully beached, before being wrecked in a hurricane.	121
HMS Guardian was a support ship bought for service in the Falkland Islands.	75
She had originally been the civilian Seaforth Champion.	55
London: Chatham Publishing.	27
The Kyiv Bandurist Capella is a male vocal-instrumental ensemble that accompanies its singing with the playing of the multi-stringed Ukrainian folk instrument known as the bandura.	180
up was initially known as the Kobzar Choir and was established in August nineteen ten eight under the direction of the renowned bandurist virtuoso Vasyl Yemetz, having its first performance in November that year.	212
The group continues to actively perform to this day as the Ukrainian Bandurist Chorus.	86
In some of the pieces, the kobzars were joined by the lira player Sampson Vesely.	81
This performance seemed to have been the catalyst for the formation of the first Kobzar Choir.	94
His next attempt was with his students in the historic Kuban region in 1913–1914 in Yekaterinodar, but none of these attempts were fully successful.	148
This could have been possibly due to the youth and inexperience of Yemetz himself.	82
is a prize competition for American autonomous vehicles, funded by the Defense Advanced Research Projects Agency, the most prominent research organization of the United States Department of Defense.	198
Congress has authorized DARPA to award cash prizes to further DARPA's mission to sponsor revolutionary, high-payoff research that bridges the gap between fundamental discoveries and military use.	195
d Challenge was created to spur the development of technologies needed to create the first fully autonomous ground vehicles capable of completing a substantial off-road course within a limited time.	198
The third event, the DARPA Urban Challenge extended the initial Challenge to autonomous operation in a mock urban environment.	126
The most recent Challenge, the two thousand, twelve DARPA Robotics Challenge, focused on autonomous emergency-maintenance robots.	129
Fully autonomous vehicles have been an international pursuit for many years, from endeavors in Japan , Germany , Italy , the European Union , the United States of America, and other countries.	192
DARPA funded the development of the first fully autonomous robot beginning in nineteen sixty six with the Shakey the robot project at Stanford Research Institute, now SRI International.	185
and off roads was developed by DARPA as part of the Strategic Computing Initiative beginning in nineteen eighty four leading to demonstrations of autonomous navigation by the Autonomous Land Vehicle and the Navlab.	214
nd Challenge was the first long distance competition for driverless cars in the world; other research efforts in the field of driverless cars take a more traditional commercial or academic approach.	198
IPA Braille is the modern standard Braille encoding of the International Phonetic Alphabet , as recognized by the International Council on English Braille.	155
A braille version of the IPA was first created by Merrick and Potthoff in 1934, and published in London.	104
It was used in France, Germany, and anglophone countries.	57
However, it was not updated as the IPA evolved, and by nineteen eighty nine had become obsolete.	96
In nineteen ninety it was officially reissued by BAUK, but in a corrupted form that made it largely unworkable.	111
In nineteen ninety seven BANA created a completely new system for the United States and Canada.	95
However, it was incompatible with braille IPA elsewhere in the world and in addition proved to be cumbersome and often inadequate.	130
The diacritics were also made more systematic, and follow rather than precede the base letters.	95
However, it has no general procedure for marking tone, and not all diacritics can be written.	93
Owned by Cumulus Media, WWWW-FM has a transmitter at its studios off of South Wagner Road to the northwest of downtown Ann Arbor.	129
9 frequency began operations in or on March 1, nineteen sixty two as WOIA and is co-owned with WOIB in Saline, Michigan.	120
Originally, WOIA and WOIB simulcast a middle of the road music format with some Top forty music played on weekends.	115
later to become known as "Radio's Best Friend.	46
"In 1970, the stations became WNRS AMWNRZ, his air name was "Cicero Grimes.	75
" "Winners" took advantage of Ann Arbor's status as a breakout market for songs that later went on to success in the Detroit market, proclaiming: "Winners Plays.	161
Detroit Watches.	16
S/WNRZ format remained Top forty at first, but the two stations soon separated programming, with WNRS adopting a country format and WNRZ becoming a full-time 24-hour free-form progressive rock station.	201
Former WABX personalities Jerry Goodwin and Ann Christ worked at WNRZ in 1972, and John Sinclair also hosted a Sunday-evening show.	131
leading then-owner Thomas Boodell to change the station to a simulcast of WNRS's country programming and change the locks at the station to keep the former progressive-rock hosts out of the studio.	197
The Nanaimo Group is a geologic group in British Columbia.	58
It preserves fossils dating back to the Cretaceous period.	58
Various Contributors to the Paleobiology Database.	50
The two thousand, four Copa Libertadores Final was a two-legged football match-up to determine the two thousand, four Copa Libertadores champion.	145
It was contested by Colombian club Once Caldas and Argentine club Boca Juniors.	79
The first leg of the tie was played on twenty three June at Boca Juniors' venue, La Bombonera, with the second leg played on one July at Estadio Palogrande in Manizales.	169
After both matches ended tied, Once Caldas won the series by penalty shoot-out.	79
Teams play a fourteen game league schedule, playing each of the other seven teams twice.	88
At the conclusion of the regular season the league holds a post season tournament.	82
An Automatic bid to the ACHA Men's Division I National Championship Tournament is awarded to the winner of the post season tournament.	134
Pricing objectives or goals give direction to the whole pricing process.	72
Determining what your objectives are is the first step in pricing.	66
all financial, marketing, and strategic objectives of the company; two the objectives of your product or brand; three consumer price elasticity and price points; and four the resources you have available.	204
ilize market or stabilize market price: an objective to stabilize price means that the marketing manager attempts to keep prices stable in the marketplace and to compete on non-price considerations.	198
Stabilization of margin is basically a cost-plus approach in which the manager attempts to maintain the same margin regardless of changes in cost.	146
The melody is built on an insistent rhythm, driven initially by a marimba, over which strings and brass are given strident melodic passages.	140
Live from Las Vegas is a live album of an April 4, nineteen sixty seven performance by Dean Martin at the Sands Hotel in Las Vegas.	131
It was released in two thousand, five as part of the Las Vegas Centennial Collection.	85
Luis María Carregado is a former Argentine footballer who played for clubs of Argentina, Chile and Mexico.	106
The One and Only Ivan is an American fantasy film based on the children’s novel of the same name and directed by Thea Sharrock.	127
The screenplay was written by Mike White and Sam Rockwell stars as the voice of the titular Ivan.	97
A gorilla named Ivan lives in a cage at the Exit eight Big Top Mall and Video Arcade with an aging elephant named Stella and a dog named Bob with no recollection of how they got there.	184
They are owned by Mack, the owner of Big Top Mall.	50
sed baby elephant named Ruby shows up and is taken under Stella’s trunk, Ivan starts to care for her as well and along with the janitor’s daughter Julia, they help to turn things around at the mall.	198
On April 9, 2014, it was announced that Walt Disney Pictures may adapt the book with Allison Shearmur to produce.	113
On May 6, 2016, it was announced that Mike Newell would direct with a script from Mike White.	93
In March 2017, Thea Sharrock entered negotiations to direct the film after Newell left the project.	99
In October 2017, it was reported that Angelina Jolie had been cast to voice an elephant named Stella.	101
In November, Brooklynn Prince was cast to voice Ruby, the baby elephant.	72
In January 2018, Ariana Greenblatt joined the cast in a live action role.	73
Aleksandrs Kerčs is a Latvian retired professional ice hockey left winger who played five games in the National Hockey League for the Edmonton Oilers.	150
He also appeared in several World Championships and the two thousand, two Winter Olympics for the Latvian national team.	120
Previously, he represented the Soviet Union at the nineteen eighty seven World Junior Ice Hockey Championships.	111
Kerčs enjoyed a lengthy career in European professional leagues, interrupted by a brief stint in North America for the 1993–94 season.	134
The Edmonton Oilers acquired the third round draft pick of the New York Rangers along with Roman Oksiuta in a trade that saw Kevin Lowe join the Rangers.	153
The Oilers used the pick on Kerčs, a 26-year-old of the Russian Elite League.	77
He scored at a better than point-per-game clip in the minors, and went pointless in five games with the Oilers.	111
The following year, Kerčs played one game with the Providence Bruins, before returning to Russia.	97
Biographical information and career statistics from Eliteprospects.	67
com, or Eurohockey.	19
com, or Hockey-Reference.	25
r The Internet Hockey DatabaseAleksandrs Kerčs at the Latvijas Olimpiskā Komiteja Aleksandrs Kercs at the International Olympic CommitteeEvans, Hilary; Gjerde, Arild; Heijmans, Jeroen; Mallon, Bill.	198
Isabel Virginia Hull is the John Stambaugh Professor of History and the former chair of the history department at Cornell University.	133
She specializes in German history from seventeen hundred to 1945, with a focus on sociopolitics, political theory, and gender/sexuality.	136
Since January 2006, Hull has served on the editorial board of the Journal of Modern History.	92
She teaches courses on European fascism, World War I, German history 1648–present, and international law.	105
e and during World War I was uniquely indifferent to international law among the great powers, and that its responsibility for bringing the war about was much greater than that of the Allied powers.	198
ational Law During the Great War she earned some critical reviews, because she minimizes the consequences of the British blockade of Germany during World War I, which resulted in 400,000 casualties.	198
ne of the most accomplished German historians and surely the best of her generation," and she has been described by VICE News as "one of America's leading scholars on the role of fascism in history.	198
alph Waldo Emerson Award and the Leo Gershoy Award , is a member of the American Academy of Arts and Sciences and has been a Guggenheim Fellow and an Alexander von Humboldt-Stiftung Research Fellow.	198
In 2013, she was awarded the inaugural International Research Support Prize by the Max Weber Stiftung and the Historisches Kolleg.	130
Sticky platelet syndrome is a term used by some to describe a disorder of platelet function.	92
It is inherited in an autosomal dominant pattern.	49
Among researchers using the term, it has been described as a coagulation disorder that can present in conjunction with protein S deficiency and Factor V Leiden.	160
It is not currently known if sticky platelet syndrome is a distinct condition, or if it represents part of the presentation of a more well characterized coagulation disorder.	174
The syndrome is believed to be hereditary.	42
SPS is diagnosed by demonstrating platelet hyperaggregability.	62
This test is not possible for patients being treated with acetylsalicylic acid until that substance has sufficiently cleared from their system.	143
Those diagnosed are usually treated with taking a low dose Aspirin a day.	73
Ambrosio Bernardo O'Higgins, 1st Marquess of Osorno born Ambrose Bernard O'Higgins , was a Spanish colonial administrator and a member of the O'Higgins family.	159
Chilean independence leader Bernardo O'Higgins was his son.	59
ligo, Ireland; the son of Charles O'Higgins and his wife Margaret O'Higgins, who having lost their lands in Sligo migrated and became tenant farmers at Clondoogan near Summerhill in County Meath ca.	198
Along with other members of his family Ambrose worked in the service of the Rowley-Langford family of Summerhill House.	119
In fact Ambrose is said to have been employed by Lady Jane Rowley.	66
In 1751, O'Higgins arrived at Cádiz, where he dedicated himself to commerce as an employee of the Butler Trading House.	119
Lydia Schouten is an internationally-known Dutch performance and video artist.	78
Early in her career she critiqued traditional women's roles and the portrayal of women as sex objects.	102
More recently, her work considers themes of loneliness, sex and violence.	73
As of 2004, she lives in Amsterdam.	35
Her work has been exhibited internationally and she has held artist in residencies in several countries.	104
From nineteen seventy eight to nineteen eighty one she was mainly concerned with performance art, from nineteen eighty one to nineteen eighty eight mainly with video art.	170
Sir Robert Harvey was a prominent British saltpetre producer in Bolivia, Peru and Chile during the late 19th century.	117
Harvey was born in Truro, Cornwall to Samuel Harvey, a tailor.	62
The young Harvey was apprenticed to William's engineering works at Truro.	73
In eighteen seventy two he went to Bolivia to work in the Tocopilla Copper Mines and in 1875, moved to Iquique, which was then in Peru, and became involved in the production of saltpetre.	187
During the War of the Pacific, Harvey was captured at the Battle of San Francisco.	82
Due to his expertise in the nitrate industry, he was recruited to work for the Chilean government.	98
About this time he married Alida María Godefroy who was from a respected Franco-Peruvian family.	96
North and Harvey, which he had established with John Thomas North, who was often called the Nitrate King.	105
By 1883, Harvey had made enough money he decided it was time to return to Britain where he became a landowner in Cornwall and Devon.	132
He bought the Trenoweth estate, near Grampound Road and many properties in the Totnes area including Dundridge House in the parish of Harberton.	144
In 1897, he was High Sheriff of Devon and in nineteen hundred Sheriff of Cornwall, and he made an unsuccessful run to become MP for Truro.	138
