Klaus hat sein Referat noch nicht fertig.
Also Herr Schneider, ich setze Ihnen jetzt eine Frist.
Tanja leitet doch jetzt auch das Rückentraining am Mittwoch.
Das ganze Jahr über interessiert sich niemand dafür, wie es anderen Menschen geht, aber an Weihnachten möchten plötzlich alle etwas spenden.
Menschen handeln sehr oft irrational.
Die Menge der reellen Zahl umfasst auch solche Zahlen, die sich nicht als Bruch schreiben lassen.
Beispiele sind die Kreiszahl Pi oder die Wurzel aus zwei.
Grundsätzlich unterscheiden wir zwischen dem indirekten und dem induktiven Beweis.
Jens, komm doch mal an die Tafel.
Niemand hätte erwartet, dass er so weit gehen würde.
Funktionaler Analphabetismus ist auch in Deutschland und Europa ein großes Problem, das oft unterschätzt wird.
Wie ist der aktuelle Stand diesbezüglich?
Der Boss war bereits vorgewarnt.
Ohne auch nur mit der Wimper zu zucken, hat er ihn einfach abgeknallt.
Wie kann man sich schützen?
Was diesen Aspekt betrifft, solltest du deinen Ansatz noch mal überdenken.
Hat sich jetzt jeder in die Liste eingetragen?
Ich denke mir eine Zahl zwischen eins und einhundert aus und ihr müsst sie raten.
Wer am dichtesten dran ist, darf beginnen.
Obacht, an der nächsten Kreuzung steht ein Blitzer.
Durch die Zusammenlegung erhofft sich die Firmenleitung Ersparnisse in Millionenhöhe.
Die freigewordenen Ressourcen sollen dann in Forschung und Entwicklung fließen.
Deine Rede war der Hammer!
Warst du schon einmal in Thailand?
Wo ist Karina?
Sie hat mit mir Schluss gemacht.
Katharina gibt jetzt Nachhilfestunden für Schüler.
Irgendwie streicht mir die Rechtschreibhilfe fast jeden Namen als falsch an.
Man muss fairerweise auch sagen, dass es für viele Namen die unglaublichsten Schreibweisen gibt.
Neulich musste ich fünf Stunden beim Einwohnermeldeamt warten.
Dann war Feierabend.
Bei mir ist alles bestens.
Komm, nun texte mich nicht zu.
Raus mit der Sprache, wo versteckt sie sich?
In der eigenen Muttersprache geht das Schreiben deutlich leichter von der Hand.
Ich komme da nicht an.
Kannst du mir bitte diesen Karton herunter holen?
Susi ist zu klein.
Patrick ist ein Meter neunzig groß.
Wann wird er endlich erwachsen?
Manche Leute werden nie erwachsen.
Sehr vernünftig von dir.
Was für ein Einsatz!
Die Beamten gehen nun verstärkt gegen illegale Straßenrennen vor.
Natascha gab schließlich zu, dass sie illegal in Deutschland wohnt.
Was bedeutet das für EU-Bürger?
Alle reden davon, dass sie die Mitte entlasten wollen, aber jeder meint etwas anderes.
Das ist Absicht.
Bis Montag ist kein Niederschlag zu erwarten.
Es bleibt also weiterhin trocken.
Ist in der Thermoskanne noch Tee?
Das Marmeladenglas ist vakuumverschlossen, deswegen ploppt es so.
Andre werde ich bestimmt nicht einladen.
Das ist gemein.
Wird in eurer Klasse auch jemand gemobbt?
Mobbing ist nur möglich, wenn genügend Leute schweigen oder mitmachen.
Gegenrede erfordert Mut.
Welche Formen der Ausgrenzung gibt es denn?
Wer hat einen Vorschlag?
Hast du noch was zu trinken?
Kim arbeitet ehrenamtlich beim Roten Kreuz.
Das war während ich mein freiwilliges soziales Jahr gemacht habe.
Jetzt heißt das doch Bundesfreiwilligendienst.
Fakt ist, wir sind auf das soziale Engagement dieser Leute angewiesen.
Kann man an dieser Tankstelle auch Erdgas tanken?
Das wäre wirklich ausgezeichnet.
Allerdings.
Dem kann ich nur zustimmen.
Ich schließe mich euch an.
Durch seine gesellige Art hat Herr Hoffmann stets zur Verbesserung des Betriebsklimas beigetragen.
Außerdem war er sehr beliebt bei seinen Kolleginnen.
Wir wünschen Frau Schumann für die Zukunft weiterhin alles Gute.
Der geht ab wie Schmitz' Katze.
Das kann unmöglich dein Ernst sein.
Ohne Witz, das ist ein reales Problem.
Wie heißt das noch mal, wenn sich jemand nur mit Gestik unterhält?
Für unsere Patienten ist es wichtig, dass Sie Gebärdensprache zumindest verstehen.
Und wer bringt mir das bei?
Zu diesem Zweck bietet das Institut jedem Mitarbeiter einen Crashkurs an.
Wie bei diesem Crashtest zu sehen ist, kommt der Dummy mit leichten Verletzungen davon.
Mit dieser quietschgelben Regenjacke bist du leicht wiederzufinden.
Zu einem guten Bad gehören viel Schaum und ein Quietscheentchen.
Kann Marius überhaupt Noten lesen?
Aber hallo!
Es stinkt nach Gülle.
Daran gibt es nichts auszusetzen.
So ist das auf dem Land.
Tim wurde dabei erwischt, wie er seine Hausaufgaben abgeschrieben hat.
Bei all dem Streben nach einer erfolgreichen Karriere sollte das Privatleben nicht auf der Strecke bleiben.
Ich gebe zu, dass ich das in letzter Zeit etwas vernachlässigt habe.
Es ist Februar und all die guten Vorsätze fürs neue Jahr sind bereits vergessen.
Anna hat sich vorgenommen wenigstens einmal pro Woche zum Sport zu gehen.
Es ist besorgniserregend, wie viele Kinder heutzutage fettleibig sind.
Das ist eindeutig die Schuld der Eltern.
Wenn jeder an sich denkt, ist an jeden gedacht.
Voll auf die zwölf!
Nimm die Finger von mir.
Ach daher weht der Wind.
Jetzt wird mir einiges klar.
Du benutzt ständig irgendwelche Redewendungen, die ich nicht kenne.
Würden Sie sich bitte differenzierter ausdrücken.
Nach dem Schlaganfall fällt es ihr schwer sich zu artikulieren.
Das ist aber eine Überraschung.
Die Tragödie war doch vorhersehbar.
Es muss immer erst etwas passieren, damit sich etwas ändert.
Einen Akku voll zu laden dauert länger als ihn zweimal halbvoll zu laden.
Hoffen wir, dass er noch mal ein Auge zudrücken wird.
Da müsste er schon beide Augen zudrücken.
Haben Sie was gesagt?
Ich habe nämlich nichts gehört.
Sie wollen mich nicht verstehen, oder?
Das ist doch alles nur ein Missverständnis.
Der Dialog zwischen ihm und der alten Frau war einfach zum Totlachen!
Was gibt es da zu lachen?
Eigentlich war es eher ein Monolog.
Die Truppen ziehen sich zurück.
Weil der Begriff Rückzug verboten war, wurde stets nur von Frontbegradigung gesprochen.
Das ist natürlich purer Selbstbetrug.
Es ist ein Spiel mit gezinkten Karten.
Dieser perfide Angriff basiert auf gezinkten Primzahlen.
Vertrag kommt von vertragen.
Das Eis ist so kalt, dass es dampft.
Nicht viele Menschen können dieses Privileg genießen.
Man sieht sich.
Klingt komisch, ist aber so.
Die Natur ist ein Kreislauf.
Was für eine schlecht erzogene Göre.
Dieser Code gehört den verantwortlichen Entwicklern gehörig um die Ohren gehauen.
Nun sei mal etwas nachsichtiger.
Behalten Sie das im Hinterkopf.
Man muss daraus ja nicht gleich eine Wissenschaft machen.
Lassen Sie mich ausreden.
Sie fallen mir ständig ins Wort.
Könnt ihr eure Arbeit mal alle kurz für ein Gruppenfoto unterbrechen?
Ja nee ist klar.
Etwas Eigenständigkeit wird man ja wohl erwarten dürfen.
Jetzt gibt es kein Zurück mehr.
Genau so ist es auch gemeint.
Malte wirkt im Unterricht oft abgelenkt.
Es fällt ihm schwer, sich für längere Zeit auf eine Sache zu konzentrieren.
Das kann man nicht verallgemeinern.
Du sabberst.
Darf ich dich mal in den Arm nehmen?
Wikinger sind cool.
Dieses diabolische Grinsen sagt alles.
Herzlichen Glückwunsch, Sie haben gewonnen!
Benjamin ist halt ein Bodybuilder.
Hast du mein Hörgerät?
Dennis hat schon wieder eine Fünf nach Hause gebracht.
Jörg studiert irgendwas mit Medien.
Clara hat schon längst auf Durchzug geschaltet.
Da haben wir was gemeinsam.
Wollen wir Freunde sein?
Es ist schön, Zeit mit dir zu verbringen.
Lukas würde sich mehr Wertschätzung für seine Arbeit wünschen.
Egal wie man es anstellt, irgendwer wird immer meckern.
Man kann es nicht allen recht machen.
Dabei geht es nicht immer gerecht zu.
Solche Gefahrensituationen lassen sich durch vorausschauendes Handeln ganz leicht vermeiden.
Die Geschichte handelt von einer guten und einer bösen Hexe.
Die Hexe stieg auf ihren Besen und flog davon.
Zeig mir mal deinen Zauberstab!
Mein Papa kann zaubern.
Es gibt keine Zauberer.
Hast du den Osterhasen schon einmal gesehen?
Hier ist meine Wunschliste.
Magnetische Felder sind quellenfrei.
Unsere Kinder glauben noch ans Christkind.
Der Anfängerkurs ist mir zu leicht und der Fortgeschrittenenkurs zu anspruchsvoll.
Derzeit sind uns noch die Hände gebunden.
Die Erweiterung des Gebäudes wurde von Anfang an geplant.
Die Kosten für den Anbau sind nach meiner Kalkulation überschaubar.
Der operative Gewinn beträgt fast eine Milliarde Dollar.
Eines der Wahlversprechen war, verstärkt gegen Steuerhinterziehung vorzugehen.
Damit schreiben wir erstmals seit drei Jahren wieder schwarze Zahlen.
Viele Kommunen in NRW sind hochverschuldet.
Der BMW hat mich geschnitten und ich musste ausweichen.
Für das vierte Quartal werden wieder Verluste erwartet.
Die roten Zahlen gehen vor allem auf die Strafzahlungen an den Konkurrenten zurück.
Konkurrenz belebt das Geschäft.
Im Gegensatz zum Umsatz muss der Gewinn versteuert werden.
Bevor man über statistische Trends spricht, sollte man sich unbedingt den Unterschied zwischen Prozenten und Prozentpunkten klarmachen.
Spanien besteht nicht nur aus Mallorca und Ibiza.
Es bleibt abzuwarten, ob sich der Aufwärtstrend fortsetzt.
Die Vergangenheit hat gezeigt, dass Prognosen oft falsch liegen.
Die Schufa stuft ihr genaues Berechnungsmodell als Betriebsgeheimnis ein.
Wählt der Kunde Lastschrift als Zahlungsart, so prüft der Verkäufer zunächst die Bonität.
Die Abfrage bei der Auskunftei erfolgt vollautomatisch.
Die Rotation von Gradientenfeldern beträgt stets null.
Hartmut, du wirst alt.
Ich hoffe, dass ich auch im Alter nie so werde wie Erik.
Merle macht sich auf zum Fahrradgeschäft, um einen neuen Schlauch zu kaufen.
Die Straße gleicht einem Flickenteppich.
He, es ist Rot!
Auf der Fahrt zur Uni musste Luise mehrmals Schlaglöchern und Pfützen ausweichen.
Das Fiese bei diesem Wetter sind die Pfützen, nicht der Regen.
Im Nachhinein bereue ich, dass ich diese Chance nicht genutzt habe.
Regine ist ebenfalls wieder dabei.
Durch solche Dummheiten verlieren wir jedes Mal wertvolle Zeit.
Danke, das ist sehr aufmerksam von Ihnen.
Handelt es sich also um eine kraftschlüssige oder formschlüssige Verbindung?
Beim Löten verbinden sich zwei Metalle stoffschlüssig.
Der grüne Opel fuhr bei Tiefrot über die Haltelinie.
Ich wollte testen, ob du am Stoppschild auch wirklich anhältst, erklärte der Fahrlehrer.
Der Röhrenfernseher war damals aber viel schwerer als heutige Flachbildschirme, gab Nicole zu bedenken.
Beim diesjährigen Krippenspiel mussten Maria und Joseph improvisieren, weil sie den Text nicht gelernt hatten.
Meine Mutter hat schon einen Adventskranz besorgt.
Wir kaufen die Tannenzweige immer so und binden den Kranz selber.
Viele Wege führen nach Rom.
Die Feststelltaste war nämlich aktiviert.
Dieses Fahrrad hat keine Rücktrittbremse.
Mein Seilzug ist gerissen.
Was ist das, ein Flaschenzug?
Bitte senden Sie Ihre Bewerbung bis zum einunddreißigsten Oktober an folgende Adresse.
Riecht es hier nicht irgendwie komisch?
Der Mann macht es falsch vor, aber wir warten auf Grün.
Das ist ein typischer Auffahrunfall.
Mit Tempomat wird mir immer so langweilig, dass ich nicht mehr richtig aufpasse.
Julina sucht noch einen Tanzpartner.
Juliane tanzt gemeinsam mit Robin.
Ein Baum ist auf die Oberleitung gestürzt.
Wegen eines Suizidversuches kommt es zu Behinderungen auf der Strecke zwischen Hannover und Wolfsburg.
Soll das Passwort gespeichert werden?
Das Biotop zwischen der alten Kiesgrube und dem Fluss soll nun doch erhalten bleiben.
Warum werden da keine strafrechtlichen Konsequenzen gezogen?
Auf dem Elternabend waren irgendwie alle überzeugt davon, dass ihr Kind hochbegabt sei.
Möchte noch jemand für das Amt des Elternsprechers kandidieren?
Wer ist noch mal Klassensprecher?
Durch die schlechte Hygiene ist das Gebiet ein idealer Nährboden für Krankheitserreger.
Aus Angst vor Stigmatisierung wollte Elke es nicht zugeben.
Die Verletzungen sind nicht lebensgefährlich.
Dieses Präparat ist brandgefährlich.
Tina weiß nicht, dass sie ein Placebo nimmt.
Welche Wirkstoffe stehen denn auf der Packung?
Dann ist das Medikament verschreibungspflichtig.
Schwarzfahren kostet sechzig Euro und wird in jedem Fall zur Anzeige gebracht.
Trink das nicht, der Typ da hat irgendetwas reingekippt.
Welche Tabletten nehmen Sie denn?
Haben Sie ein Rezept?
Dieser Whisky ist gepanscht.
Die Lieferung liegt jetzt beim Zoll.
Karsten geht es nur ums Geld.
Ich hätte nicht gedacht, dass er so skrupellos ist.
Sei nicht so pessimistisch.
Vier Jahre lange saß ich unschuldig im Knast.
Mittlerweile hat auch das Gericht anerkannt, dass die Verurteilung zu Unrecht geschah.
Horst und Ingo lasen abwechselnd die Fürbitten.
Die ganze Aktion ist vor allem ein Testballon.
Der Kunde sagt, er habe gar nicht mitbekommen, wie die Speiche gebrochen ist.
Das Spendenziel der Kampagne wurde sogar übertroffen.
Damit haben Sie uns einen Bärendienst erwiesen.
Das Programm ist zwar kostenlos, aber keine freie Software.
Meinst du frei wie in Freibier oder frei wie in Freiheit?
Ich glaube es nicht, Lou ist tatsächlich pünktlich!
Für Lieschen Müller ist das nichts.
Das sind düstere Aussichten.
Na, schmiedet ihr mal wieder Weltherrschaftspläne?
Letztes Mal hat es ja leider nicht so gut geklappt.
Dies lässt sich am einfachsten an einem Beispiel erklären.
Die Vorgaben sind aber nicht in Stein gemeißelt.
Ende gut, alles gut.
Wir müssen reden.
Was soll das bringen?
Wir treffen uns mit Flori an der Bushaltestelle.
Hast du das mit der Variation der Konstanten verstanden?
Das ist vielleicht ein Kuddelmuddel hier.
Wollen wir nicht doch jemanden nach dem Weg fragen?
Nein, nein, du musst das Ziel nur korrekt ins Navigationssystem eingeben.
Viele plattformspezifische Apps ließen sich auch ganz einfach als portable Webanwendung realisieren.
Kann man das Kartenmaterial kostenlos herunterladen?
Ja, das Gerät arbeitet mit Daten von OpenStreetMap.
Alles ist erlaubt.
Hauptsache der Ball geht übers Netz.
Timo hat beim Eishockey einen Schläger ins Gesicht bekommen.
Halb so schlimm.
Man sollte die Gewalt nicht verharmlosen.
Du bist ganz bleich im Gesicht.
Solche Spekulationen helfen niemandem weiter.
Mit Humor erreicht man einfach mehr Menschen.
Gegen Fußpilz empfehlen sich Badelatschen.
Regina hat ihre Flip-Flops aus Versehen kaputt gemacht.
Irgendwie hat die Katze den Sturz vom Balkon überlebt.
Wir müssen den Kater auch noch kastrieren lassen.
Aber bitte nur mit Betäubung.
Das kostet dann aber extra.
Mit der Mitgliedskarte erhalten Sie exklusiven Zugang zu unserem Webportal.
Dort gewähren wir Ihnen einen einmaligen Blick hinter die Kulissen.
Die Angaben sind wie immer ohne Gewähr.
In diesem Fall muss der Hersteller seiner Gewährleistungspflicht nachkommen.
Welches Gewehr nimmst du diese Runde?
Wie bitte?, fragte der Bereitschaftspolizist und klappte sein Visier hoch.
Wir haben Gesellschaft!
Die Ratten verlassen das sinkende Schiff.
Manchmal scheint es, als wärt ihr telepathisch veranlagt.
Auf jeden Topf passt ein Deckel.
Außer natürlich, wenn man eins von beiden verbeult hat.
Jeder darf sich jetzt selbst überlegen, was das im übertragenen Sinne zu bedeuten hat.
Nun veranstalte hier nicht so ein Theater.
Dörte ist die Treppe heruntergefallen.
Das ist die typische Ausrede, um häusliche Gewalt zu verstecken.
In diesem Dorf gibt es weder eine Grundschule noch einen Kinderarzt.
Gandalf der Weise ist mein Lieblingscharakter in Herr der Ringe.
Motion-Capturing wurde zum Beispiel eingesetzt, um Gollum zu animieren.
Der letzte Teilnehmer hat dann den Vogel abgeschossen.
Der Flugkapitän schaltete von Autopilot auf manuelle Steuerung.
Es reicht nicht, wenn alle an einem Strang ziehen.
Es müssen auch alle in dieselbe Richtung ziehen.
Das Tauziehen ist zu einem festen Ritual beim Sommerfest geworden.
Ihr letzter Wunsch war es, noch einmal einen Frühling zu erleben.
Noch ein Stück von dieser köstlichen Himbeertorte bitte.
Ist der Kaffee zu stark?
Genau richtig.
Es fehlen noch Untertassen.
Welcher Amateur hat denn heute den Tisch gedeckt?
Was kannst du eigentlich?
Reiß dich zusammen!
Wir sind nicht hier, um uns zu amüsieren.
Ich weiß nicht, wie ich es sagen soll, ohne ihn zu verletzen.
Lügen haben kurze Beine.
Ehrlichkeit ist wichtiger als Höflichkeit.
Idealerweise schafft man es, sich an beides gleichzeitig zu halten.
Nebensätze werden durch Kommata getrennt.
Statt Kommata kann man auch Kommas sagen.
Nachdem fast alle Ureinwohner vertrieben wurden, gestand die Regierung den verbliebenen hundert eine Entschädigung zu.
Warum wird hier mit zweierlei Maß gemessen?
Gerd hat keine Ahnung.
Die Sicherheitslücke wurde nach zwei Jahren noch immer nicht geschlossen.
Es ist keine gute Idee, alle Geräte ans Internet zu hängen.
Keine Polizei, keine Tricks – sonst sterben die Geiseln.
Der Einsatz von Glyphosat ist weiterhin umstritten.
Weißt du noch damals, als wir noch jung waren?
Wir alle müssen jetzt den Gürtel enger schnallen.
Ich kann das Geschwafel dieses sogenannten Wirtschaftsexperten nicht mehr hören, beschwerte sich Monika.
Der Beamte griff zum Telefonhörer und wählte eine Nummer.
Tut mir leid, dann sind Sie falsch verbunden.
Man bot mir die Aufnahme ins Zeugenschutzprogramm an, unter der Bedingung, dass ich auspacke.
Oma Gertrud schielte vorsichtig durch den Türspion.
Wer ist da?, fragte sie mit zittriger Stimme.
Das Online-Geschäft ist mittlerweile unser stärkstes Zugpferd.
Trotzdem sollten Sie sich ein zweites Standbein aufbauen.
Ich verstehe nicht, worauf Sie hinaus wollen.
Etwa hundert User hatten Erster als Kommentar zu dem Video gepostet.
In Anbetracht des Alkoholpegels verlief die Diskussion auf sehr hohem Niveau.
Nun überhole den Schleicher endlich.
Elektrische Fensterheber funktionieren nur, wenn die Zündung an ist.
Der Laden hat montags bis freitags von acht bis achtzehn Uhr geöffnet.
An Sonn- und Feiertagen haben die Läden geschlossen.
Während der Schulferien gelten abweichende Öffnungszeiten.
Bitte entsorgen Sie den Müll umwelt- und sachgerecht.
Aus Kulanz übernimmt der Hersteller die Kosten.
Ich sehe was, was du nicht siehst und das ist gelb, steht vor der Tür und wird gleich klingeln.
Stellt die Post Pakete auch am Samstag zu?
Hier müsste endlich etwas gegen das Lohndumping unternommen werden.
All die gesetzlichen Regelungen nützen nichts, wenn sie nicht kontrolliert werden.
Wir versuchen denen eine Stimme zu geben, die sich selbst nicht äußern können.
Der Chef holte sein Diktiergerät aus der Schublade.
Alles, was er diktierte, musste die Sekretärin später in den Computer eingeben.
Mit Spracherkennungssoftware ginge dies auch anders.
Achtung Boss, die Bullen sind im Anmarsch.
Wir sind aufgeflogen.
Haben wir einen Plan B?
Ein Mann mittleren Alters schob einen Kinderwagen in den Supermarkt.
Stellen Sie sich bitte an Kasse drei an!
Die Schlange war sehr lang, deswegen hat es so lange gedauert.
Das macht dann vier Euro und zweiundfünfzig Cent.
Die Lichtschranke arbeitet mit einem Infrarotlaser.
Im Gegensatz zu manchen Schlangenarten können Menschen kein Infrarotlicht wahrnehmen.
Die Mutter steuerte bewusst eine Kasse an, an der keine Quengelware angeboten wurde.
Scherz beiseite.
Wie geht es deiner Schwester?
Ist sie inzwischen wieder gesund?
Was ist so schwierig daran, die Einkaufswagen ungefähr gleichmäßig auf die Reihen zu verteilen?
Kannst du zwanzig Euro klein machen?
Schnipp-schnapp, Finger ab.
Wenn man die Teller direkt ins Waschbecken stellt, sind neunzig Prozent des Schmutzes bereits entfernt, bevor man mit dem eigentlichen Abwasch beginnt.
Solange das Wasser schäumt, sind noch Tenside da, die Fette binden können.
Die schmutzigsten Sachen kommen zuletzt ins Wasser.
Es ist so einfach, doch mein Mitbewohner wird es wohl nie lernen.
Ihr habt ja beide die gleichen Schuhe an.
Der Fotograf machte sich auf nach Schweden, um dort Erlkönige abzulichten.
Heute Mittag bin ich mit meinen Kollegen zum Döner um die Ecke gegangen.
Gerade zu Beginn des Studiums ist es wichtig, sich mit seinen Kommilitonen zu vernetzen.
Das ist ein äußerst klischeehaftes Studentenfahrrad.
Dieser für den Linksverkehr gebaute Rolls-Royce ist so hoch automatisiert, dass man ihn als linksautonom bezeichnen kann.
Nebenbei bemerkt sind Haferflocken auch reich an Ballaststoffen.
Aber er hat angefangen.
Ist mir egal, wer angefangen hat.
Ihr hört jetzt beide auf damit!
Theo zeigt gerne mit dem Finger auf andere.
Ich würde es eher als gefährliches Halbwissen bezeichnen.
Kaum hat mal jemand eine gute Idee, kommen die Bedenkenträger aus ihren Löchern gekrochen.
Warum steht das Telefon nicht in seiner Ladestation?
Kann mir einer erklären, was hier los ist?
Bevor man ein Problem zu lösen versucht, sollte man es erst einmal verstehen.
Welch grandiose Selbstüberschätzung.
Seien Sie jetzt bloß nicht zu geizig.
Ich drücke es mal so aus.
Natascha hat nicht gerade mit Reizen gegeizt.
Das ist ein ganz billiger Kartentrick.
Mit dem alten Bauerntrick ist es ihm tatsächlich gelungen.
Der Typ hat doch einen Knall.
Erwin ist knallhart dazwischen gegangen.
Der Präsident will offenbar Härte demonstrieren.
Dietmar trägt jetzt Kontaktlinsen.
Sich selbst in die Augen zu fassen, ist für Helena eine fürchterliche Vorstellung.
Liegen die Ergebnisse der Obduktion bereits vor?
Die Parkscheibe lässt sich notfalls auch als Eiskratzer benutzen.
Erzähl es der Parkuhr, aber lass mich in Ruhe.
Wie kommst du mit deiner neuen Mitbewohnerin klar?
Sie muss sich erst noch einleben.
Nanu, was machst du denn hier?
Der Zug ist längst abgefahren.
Die Koreaner springen nun auch auf diesen Zug auf.
Letztlich hat sich der Chefredakteur persönlich entschuldigt.
Keine Widerrede, das wird sofort erledigt!
Das war ein Befehl und keine Diskussionsgrundlage.
Inzwischen sind ja auch die meisten Frauen erwerbstätig.
Sieht aus wie eine Zuhälterkarre.
Dieses Verhaltensmuster erinnert mich an jemanden.
Die Polizei ist weder gewillt, noch dazu in der Lage, mit meinen Daten vernünftig umzugehen.
Filterblasen gab es schon immer, nur dass früher alle in derselben steckten.
Ein Kumpel von mir kommt morgen aus dem Gefängnis frei.
Marie brachte einen Alternativvorschlag ein.
Woher kommen diese Zahlen?
Wie lange kannst du die Luft anhalten?
Mareike ist diejenige, die im Hintergrund die Fäden zieht.
Machen Sie sich bewusst, was sie wirklich wissen und was nur eine Vermutung ist.
Atmen Sie tief ein und ganz langsam wieder aus.
Konzentrieren Sie sich auf die Atmung.
Lukas kommt langsam in den Stimmbruch.
Grete muss jeden Pfennig zweimal umdrehen.
Es ist nicht leicht, mit fünf Kindern über die Runden zu kommen.
Astrid fürchtet um ihren Job.
Derzeit zerbrechen in meinem Freundeskreis überall Beziehungen.
Peinlich berührt blickte er zu Boden.
Ich habe ihn umgebracht, gestand er mit gesenktem Blick.
Sonja errötete vor Scham.
Am liebsten würde sie im Boden versinken.
Meike hatte ihr von Anfang an davon abgeraten.
Es war schrecklich, immer Recht zu behalten.
Gehen wir mal vom ungünstigsten Fall aus.
Wo sammelst du Altglas?
Direkt neben dem Altpapier.
Das Holz war sorgfältig zum Trocknen aufgeschichtet.
Unter dem Holzstapel versteckte sich ein Igel zum Überwintern.
Die Holztür des Gartenhauses hatte sich von der Kälte verzogen und war deshalb kaum aufzubekommen.
Das ist bloß Plexiglas.
Ein paar Jugendliche haben das Dixi-Klo umgeworfen.
Die Idee ist so einfach wie genial.
Wegen des Sturmes wurde eine Unwetterwarnung herausgegeben.
Bei den Nachbarn hat der Herbststurm sogar einige Dachziegel mit sich gerissen.
Hattest du als Kind auch immer Angst, dass unter deinem Bett ein Krokodil sein könnte?
Seine Freundin hatte sich an seine Schulter gelehnt und schlummerte friedlich, während er sie zärtlich streichelte.
In der Nebensaison sind die Hotels günstiger.
Der Zeltplatz hat inzwischen auch warme Duschen und einen Wickelraum.
Kerstin besuchte ein Online-Vergleichsportal, um eine geeignete Unterkunft zu finden.
Normalerweise ist der Bootsschuppen abgeschlossen.
Das Tor ist mit einem Vorhängeschloss gesichert.
Der Zugang zum Keller ist nun fest verriegelt.
Am Nachmittag nimmt Alfred immer das übrig gebliebene Essen aus der Kantine und fährt es zur Tafel.
Um ihr den Aufenthalt auf der Kinderstation etwas erträglicher zu machen, brachte Peter seiner Tochter eine Tafel Schokolade mit.
Den Aufzug im Brandfall nicht benutzen.
Im Osten sind einige der Halligen zu sehen.
Es war schlicht der Mangel an Motivation, der Tanja am Weiterarbeiten hinderte.
Irgendwann würde sie ihm erzählen müssen, dass er ein Adoptivkind ist.
Otto wollte sich nicht streiten und gab nach.
Zeig mal, was alles in dem Korb ist.
Unsicher und mit der Schultüte in der Hand betraten die Erstklässler das Klassenzimmer.
Wo einst ein prächtiges Gebäude stand, blieb nur noch Asche über.
Großes Indianerehrenwort!
Wer es sich leisten konnte, hat sich damals mit einem Kettenhemd geschützt.
Ein Problem mit dem proprietären Treiber verhindert, dass der Computer aus dem Standby aufwacht.
Karl putzte nervös seine Brille, obwohl sie eigentlich sauber war.
Laura wusste nicht genau, was es war, aber etwas in ihr sagte ihr, dass es die Wahrheit ist.
Nach viel Überzeugungsarbeit bekam Jakob seine Gehaltserhöhung.
Justus Jonas ist mein Lieblingsdetektiv.
Lügendetektoren lassen viel mehr Interpretationsspielraum zu, als man allgemein denkt.
Gehen wir noch mal alles durch.
Hätte das nicht auffallen müssen?
Satz mit X, das war wohl nix.
Regeln wie Frauen und Kinder zuerst sind auch nicht mehr zeitgemäß.
Nicht schon wieder eine Sexismus-Debatte!
Ich erwarte gar kein Mitleid, aber ich möchte, dass du mich verstehst.
Woher wussten Sie von dem Plan?
Wenn die Laternen angehen, kommt ihr wieder nach Hause.
Auf dem Heimweg wurde Karla dreimal fast überfahren.
Als es mir schlecht ging, war Stefan immer für mich da.
Mittlerweile kann sie den Songtext auswendig.
Wenn man sich die Muschel ans Ohr hält, hört man Meeresrauschen.
In Wirklichkeit ist es natürlich nur das Blut, das durch die Adern strömt.
Klaus plaudert normalerweise nicht aus dem Nähkästchen.
Mit einem Stück Alufolie überbrückte der Elektriker die Sicherung.
Sein Lebensmotto war: Sicherungen sind Evolutionsbremsen.
Kaum ist Weihnachten vorbei, nehmen die Supermärkte bereits Osterdekoration in ihr Sortiment auf.
Als es im späten September noch einmal richtig warm wurde, schmolzen die Weihnachtsmänner aus Schokolade in den Regalen.
Wer etwas dagegen einzuwenden hat, möge jetzt das Wort ergreifen oder ewig schweigen.
Fürchtet euch nicht, sprach der Bengel und griff an.
Das ist ein Hinterhalt.
Hannelore isst kein Nutella mehr, denn es enthält Palmöl.
Verzichten muss sie trotzdem nicht.
Es gibt ein viel billigeres Konkurrenzprodukt, das genauso schmeckt und ohne diese Zutat auskommt.
Aber was bewirkt der Boykott wirklich?
Vor fünf Minuten haben wir die Schallmauer durchbrochen, jetzt nähern wir uns Mach zwei.
Wie bei Hempels unterm Sofa sieht es hier aus.
Nach gängigen Kompressionsstandards würde etwa eine Minute Musik auf eine drei Komma fünf Zoll-Diskette passen.
Zum unterbrechungsfreien Abspielen hätte die Lesegeschwindigkeit jedoch nicht gereicht.
Die Diskette hat sich als Symbol zum Speichern etabliert.
Punkt, Punkt, Komma, Strich – fertig ist das Mondgesicht.
Thorsten stockte der Atem.
Der Weltrekord liegt bei sechs Minuten und einunddreißig Komma vier Sekunden.
Damit übertrifft Müller seinen bisherigen Bestwert um fünf Zehntel.
Anja kann sich an nichts mehr erinnern.
Sven hat einen Filmriss.
Seit Hangover weiß jeder, was Rohypnol ist.
Und ab dieser Stelle habe ich wieder eine Erinnerungslücke.
Ein starker Rückenwind macht es derzeit leicht, den Berg hinaufzufahren.
Der Formel-eins-Pilot versuchte nicht aus dem Windschatten auszubrechen.
In dieser Kurve gilt ein Überholverbot für Fahrzeuge in Richtung Süden.
Genau wie der Mensch strecken sich auch viele andere Säugetiere, wenn sie aufwachen.
Es wäre unfair, es den anderen vorzuenthalten.
Im Fall eines Schadens an der Wohnung wird der Vermieter die Kaution einbehalten.
